label,class,name,color,group,lane,time1,time2,status,starting_time,ending_time
person_c,c,test217,yellow,3,216,1.70381E+12,1.70382E+12,Fix,2023/12/30 12:57:02,2023/12/30 16:47:53
person_c,c,test218,yellow,3,217,1.70381E+12,1.70382E+12,Wait,2023/12/31 20:39:29,2023/12/31 23:20:25
person_c,c,test219,yellow,3,218,1.70381E+12,1.70382E+12,Wait,2023/12/31 14:12:02,2023/12/31 16:27:16
person_c,c,test220,yellow,3,219,1.70381E+12,1.70382E+12,Wait,2023/12/31 16:13:18,2023/12/31 16:57:47
person_c,c,test221,yellow,3,220,1.70382E+12,1.70382E+12,Wait,2023/12/31 16:04:18,2023/12/31 18:15:24
person_c,c,test222,yellow,3,221,1.70382E+12,1.70382E+12,Wait,2023/12/30 5:19:08,2023/12/30 5:26:00
person_c,c,test223,yellow,3,222,1.70382E+12,1.70382E+12,Wait,2023/12/31 16:48:24,2023/12/31 20:59:06
person_c,c,test224,yellow,3,223,1.70382E+12,1.70382E+12,Wait,2023/12/31 13:00:34,2023/12/31 13:10:36
person_c,c,test225,yellow,3,224,1.70382E+12,1.70382E+12,Wait,2024/1/1 13:44:51,2024/1/1 15:19:46
person_c,c,test226,yellow,3,225,1.70382E+12,1.70382E+12,Wait,2023/12/31 17:01:38,2023/12/31 20:00:59
person_c,c,test227,yellow,3,226,1.70382E+12,1.70382E+12,Wait,2023/12/30 19:49:58,2023/12/31 1:38:46
person_c,c,test228,yellow,3,227,1.70382E+12,1.70382E+12,Wait,2023/12/30 10:14:25,2023/12/30 12:01:53
person_c,c,test229,yellow,3,228,1.70382E+12,1.70382E+12,Wait,2024/1/1 6:53:19,2024/1/1 9:04:02
person_c,c,test230,yellow,3,229,1.70382E+12,1.70383E+12,Wait,2023/12/31 8:30:38,2023/12/31 13:46:40
person_c,c,test231,yellow,3,230,1.70382E+12,1.70383E+12,Wait,2023/12/30 19:34:58,2023/12/30 23:10:46
person_c,c,test232,yellow,3,231,1.70382E+12,1.70383E+12,Wait,2024/1/1 12:56:18,2024/1/1 15:32:36
person_c,c,test233,yellow,3,232,1.70382E+12,1.70383E+12,Wait,2023/12/31 14:54:39,2023/12/31 17:18:18
person_c,c,test234,yellow,3,233,1.70382E+12,1.70383E+12,Wait,2023/12/30 7:34:37,2023/12/30 9:31:19
person_c,c,test235,yellow,3,234,1.70382E+12,1.70383E+12,Wait,2024/1/1 0:24:09,2024/1/1 4:36:42
person_c,c,test236,yellow,3,235,1.70382E+12,1.70382E+12,Wait,2023/12/31 1:05:53,2023/12/31 4:30:17
person_c,c,test237,yellow,3,236,1.70382E+12,1.70383E+12,Wait,2023/12/29 23:27:16,2023/12/30 0:13:39
person_c,c,test238,yellow,3,237,1.70382E+12,1.70383E+12,Wait,2023/12/31 10:12:24,2023/12/31 11:48:05
person_c,c,test239,yellow,3,238,1.70382E+12,1.70383E+12,Wait,2023/12/30 19:02:50,2023/12/30 21:06:42
person_c,c,test240,yellow,3,239,1.70383E+12,1.70383E+12,Wait,2023/12/31 6:17:15,2023/12/31 10:32:56
person_c,c,test241,yellow,3,240,1.70383E+12,1.70383E+12,Wait,2023/12/30 15:44:17,2023/12/30 19:39:06
person_c,c,test242,yellow,3,241,1.70383E+12,1.70383E+12,Wait,2023/12/30 12:03:30,2023/12/30 13:42:50
person_c,c,test243,yellow,3,242,1.70383E+12,1.70384E+12,Wait,2024/1/1 10:19:34,2024/1/1 12:44:25
person_c,c,test244,yellow,3,243,1.70383E+12,1.70383E+12,Wait,2023/12/30 23:34:54,2023/12/31 3:49:24
person_c,c,test245,yellow,3,244,1.70383E+12,1.70384E+12,Wait,2023/12/30 22:25:10,2023/12/31 3:21:35
person_a,a,test246,green,1,245,1.70381E+12,1.70381E+12,Wait,2023/12/31 22:37:25,2024/1/1 3:48:23
person_a,d,test247,blue,1,246,1.70385E+12,1.70387E+12,Wait,2023/12/31 22:11:19,2024/1/1 3:34:12
person_a,a,test248,red,1,247,1.70381E+12,1.70382E+12,Fix,2023/12/31 22:19:23,2023/12/31 23:30:57
person_b,a,test249,pink,2,248,1.70381E+12,1.70381E+12,Wait,2024/1/1 7:19:28,2024/1/1 10:53:17
person_c,c,test250,yellow,3,249,1.70381E+12,1.70381E+12,Wait,2023/12/31 1:30:38,2023/12/31 7:05:31
person_a,a,test251,green,1,250,1.70381E+12,1.70381E+12,Wait,2023/12/30 12:18:39,2023/12/30 13:10:54
person_a,b,test252,blue,1,251,1.70385E+12,1.70387E+12,Wait,2024/1/1 12:23:27,2024/1/1 16:34:53
person_a,a,test253,red,1,252,1.70381E+12,1.70382E+12,Wait,2024/1/1 4:08:16,2024/1/1 9:26:49
person_b,b,test254,pink,2,253,1.70381E+12,1.70381E+12,Wait,2023/12/31 18:16:52,2023/12/31 20:12:12
person_c,c,test255,yellow,3,254,1.70381E+12,1.70381E+12,Wait,2023/12/31 8:44:56,2023/12/31 10:34:23
person_c,c,test256,yellow,3,255,1.70381E+12,1.70381E+12,Wait,2023/12/31 2:56:51,2023/12/31 3:49:45
person_c,c,test257,yellow,3,256,1.70381E+12,1.70381E+12,Wait,2023/12/31 12:17:05,2023/12/31 14:34:08
person_c,c,test258,yellow,3,257,1.70381E+12,1.70381E+12,Wait,2023/12/31 3:53:17,2023/12/31 8:52:29
person_c,c,test259,yellow,3,258,1.70381E+12,1.70381E+12,Wait,2024/1/1 3:45:50,2024/1/1 7:51:18
person_c,c,test260,yellow,3,259,1.70381E+12,1.70381E+12,Wait,2024/1/1 2:41:42,2024/1/1 3:32:41
person_c,c,test261,yellow,3,260,1.70381E+12,1.70382E+12,Wait,2023/12/30 7:46:16,2023/12/30 12:07:04
person_c,c,test262,yellow,3,261,1.70381E+12,1.70382E+12,Wait,2023/12/30 22:41:13,2023/12/31 4:19:44
person_c,c,test263,yellow,3,262,1.70381E+12,1.70382E+12,Wait,2023/12/30 10:07:16,2023/12/30 12:46:01
person_c,c,test264,yellow,3,263,1.70381E+12,1.70382E+12,Wait,2023/12/31 11:14:18,2023/12/31 15:26:14
person_c,c,test265,yellow,3,264,1.70381E+12,1.70382E+12,Wait,2023/12/31 4:48:48,2023/12/31 7:18:24
person_c,c,test266,yellow,3,265,1.70381E+12,1.70381E+12,Wait,2023/12/31 0:18:43,2023/12/31 5:25:10
person_c,c,test267,yellow,3,266,1.70381E+12,1.70382E+12,Fix,2023/12/30 21:04:51,2023/12/31 1:53:52
person_c,c,test268,yellow,3,267,1.70381E+12,1.70382E+12,Wait,2024/1/1 12:35:02,2024/1/1 12:44:15
person_c,c,test269,yellow,3,268,1.70381E+12,1.70382E+12,Wait,2023/12/31 22:27:49,2024/1/1 2:38:05
person_c,c,test270,yellow,3,269,1.70381E+12,1.70382E+12,Wait,2024/1/1 10:43:26,2024/1/1 12:22:29
person_c,c,test271,yellow,3,270,1.70382E+12,1.70382E+12,Wait,2023/12/31 23:42:10,2024/1/1 3:41:59
person_c,c,test272,yellow,3,271,1.70382E+12,1.70382E+12,Wait,2023/12/30 7:30:11,2023/12/30 7:42:23
person_c,c,test273,yellow,3,272,1.70382E+12,1.70382E+12,Wait,2023/12/31 23:05:34,2024/1/1 1:53:32
person_c,c,test274,yellow,3,273,1.70382E+12,1.70382E+12,Wait,2023/12/31 14:56:58,2023/12/31 18:14:26
person_c,c,test275,yellow,3,274,1.70382E+12,1.70382E+12,Wait,2024/1/2 4:04:25,2024/1/2 4:12:32
person_c,c,test276,yellow,3,275,1.70382E+12,1.70382E+12,Wait,2023/12/31 23:01:01,2024/1/1 4:49:03
person_c,c,test277,yellow,3,276,1.70382E+12,1.70382E+12,Wait,2023/12/31 3:45:46,2023/12/31 4:38:29
person_c,c,test278,yellow,3,277,1.70382E+12,1.70382E+12,Wait,2023/12/30 21:01:18,2023/12/31 1:05:44
person_c,c,test279,yellow,3,278,1.70382E+12,1.70382E+12,Wait,2024/1/1 8:49:27,2024/1/1 14:44:09
person_c,c,test280,yellow,3,279,1.70382E+12,1.70383E+12,Wait,2023/12/31 15:12:32,2023/12/31 19:21:59
person_c,c,test281,yellow,3,280,1.70382E+12,1.70383E+12,Wait,2023/12/31 11:04:26,2023/12/31 16:37:31
person_c,c,test282,yellow,3,281,1.70382E+12,1.70383E+12,Wait,2024/1/1 22:59:29,2024/1/1 23:24:45
person_c,c,test283,yellow,3,282,1.70382E+12,1.70383E+12,Wait,2023/12/31 15:56:52,2023/12/31 19:12:55
person_c,c,test284,yellow,3,283,1.70382E+12,1.70383E+12,Wait,2023/12/31 2:58:28,2023/12/31 3:06:44
person_c,c,test285,yellow,3,284,1.70382E+12,1.70383E+12,Wait,2024/1/1 6:14:45,2024/1/1 7:51:42
person_c,c,test286,yellow,3,285,1.70382E+12,1.70382E+12,Wait,2023/12/31 22:27:09,2024/1/1 1:06:45
person_c,c,test287,yellow,3,286,1.70382E+12,1.70383E+12,Wait,2023/12/30 19:24:53,2023/12/30 20:20:54
person_c,c,test288,yellow,3,287,1.70382E+12,1.70383E+12,Wait,2023/12/31 19:36:21,2024/1/1 1:07:53
person_c,c,test289,yellow,3,288,1.70382E+12,1.70383E+12,Wait,2023/12/31 11:54:42,2023/12/31 14:02:19
person_c,c,test290,yellow,3,289,1.70383E+12,1.70383E+12,Wait,2023/12/31 11:04:38,2023/12/31 15:52:39
person_c,c,test291,yellow,3,290,1.70383E+12,1.70383E+12,Wait,2023/12/31 0:29:49,2023/12/31 2:13:49
person_c,c,test292,yellow,3,291,1.70383E+12,1.70383E+12,Wait,2023/12/30 20:21:39,2023/12/31 0:09:37
person_c,c,test293,yellow,3,292,1.70383E+12,1.70384E+12,Wait,2024/1/1 16:34:09,2024/1/1 19:43:33
person_c,c,test294,yellow,3,293,1.70383E+12,1.70383E+12,Wait,2023/12/31 12:03:46,2023/12/31 15:20:51
person_c,c,test295,yellow,3,294,1.70383E+12,1.70384E+12,Wait,2023/12/31 8:25:37,2023/12/31 10:47:47
person_a,a,test296,green,1,295,1.70381E+12,1.70381E+12,Wait,2024/1/1 15:54:32,2024/1/1 18:04:56
person_a,d,test297,blue,1,296,1.70385E+12,1.70387E+12,Wait,2024/1/1 0:10:34,2024/1/1 4:55:50
person_a,a,test298,red,1,297,1.70381E+12,1.70382E+12,Fix,2024/1/1 21:52:27,2024/1/1 23:31:36
person_b,a,test299,pink,2,298,1.70381E+12,1.70381E+12,Wait,2024/1/1 11:24:58,2024/1/1 11:26:46
person_c,c,test300,yellow,3,299,1.70381E+12,1.70381E+12,Wait,2023/12/31 17:29:26,2023/12/31 22:47:05
person_a,a,test301,green,1,300,1.70381E+12,1.70381E+12,Wait,2023/12/30 19:45:37,2023/12/30 22:59:37
person_a,b,test302,blue,1,301,1.70385E+12,1.70387E+12,Wait,2024/1/1 15:41:51,2024/1/1 17:35:27
person_a,a,test303,red,1,302,1.70381E+12,1.70382E+12,Wait,2024/1/1 9:52:56,2024/1/1 11:18:56
person_b,b,test304,pink,2,303,1.70381E+12,1.70381E+12,Wait,2023/12/31 19:10:05,2023/12/31 22:23:02
person_c,c,test305,yellow,3,304,1.70381E+12,1.70381E+12,Wait,2024/1/1 5:59:51,2024/1/1 8:15:47
person_c,c,test306,yellow,3,305,1.70381E+12,1.70381E+12,Wait,2023/12/31 11:29:00,2023/12/31 12:36:58
person_c,c,test307,yellow,3,306,1.70381E+12,1.70381E+12,Wait,2023/12/31 23:34:35,2024/1/1 1:07:15
person_c,c,test308,yellow,3,307,1.70381E+12,1.70381E+12,Wait,2024/1/1 3:40:33,2024/1/1 9:29:16
person_c,c,test309,yellow,3,308,1.70381E+12,1.70381E+12,Wait,2024/1/1 9:57:31,2024/1/1 13:17:52
person_c,c,test310,yellow,3,309,1.70381E+12,1.70381E+12,Wait,2024/1/1 23:38:36,2024/1/2 1:29:20
person_c,c,test311,yellow,3,310,1.70381E+12,1.70382E+12,Wait,2023/12/30 12:13:37,2023/12/30 14:32:58
person_c,c,test312,yellow,3,311,1.70381E+12,1.70382E+12,Wait,2023/12/31 6:48:58,2023/12/31 11:47:07
person_c,c,test313,yellow,3,312,1.70381E+12,1.70382E+12,Wait,2023/12/30 10:15:02,2023/12/30 12:50:06
person_c,c,test314,yellow,3,313,1.70381E+12,1.70382E+12,Wait,2024/1/1 10:59:59,2024/1/1 15:24:34
person_c,c,test315,yellow,3,314,1.70381E+12,1.70382E+12,Wait,2023/12/31 12:07:40,2023/12/31 13:14:40
person_c,c,test316,yellow,3,315,1.70381E+12,1.70381E+12,Wait,2023/12/31 7:12:03,2023/12/31 7:48:17
person_c,c,test317,yellow,3,316,1.70381E+12,1.70382E+12,Fix,2023/12/31 1:37:33,2023/12/31 2:35:50
person_c,c,test318,yellow,3,317,1.70381E+12,1.70382E+12,Wait,2024/1/2 9:58:18,2024/1/2 10:44:28
person_c,c,test319,yellow,3,318,1.70381E+12,1.70382E+12,Wait,2024/1/1 7:50:35,2024/1/1 12:17:18
person_c,c,test320,yellow,3,319,1.70381E+12,1.70382E+12,Wait,2024/1/2 5:47:32,2024/1/2 9:04:02
person_c,c,test321,yellow,3,320,1.70382E+12,1.70382E+12,Wait,2024/1/1 4:33:09,2024/1/1 8:20:23
person_c,c,test322,yellow,3,321,1.70382E+12,1.70382E+12,Wait,2023/12/30 10:12:06,2023/12/30 10:27:20
person_c,c,test323,yellow,3,322,1.70382E+12,1.70382E+12,Wait,2024/1/1 4:16:22,2024/1/1 9:08:40
person_c,c,test324,yellow,3,323,1.70382E+12,1.70382E+12,Wait,2024/1/1 0:41:33,2024/1/1 2:41:55
person_c,c,test325,yellow,3,324,1.70382E+12,1.70382E+12,Wait,2024/1/2 21:09:37,2024/1/2 22:57:58
person_c,c,test326,yellow,3,325,1.70382E+12,1.70382E+12,Wait,2024/1/1 3:25:17,2024/1/1 6:45:20
person_c,c,test327,yellow,3,326,1.70382E+12,1.70382E+12,Wait,2023/12/31 6:21:06,2023/12/31 9:18:15
person_c,c,test328,yellow,3,327,1.70382E+12,1.70382E+12,Wait,2023/12/31 17:43:53,2023/12/31 18:30:52
person_c,c,test329,yellow,3,328,1.70382E+12,1.70382E+12,Wait,2024/1/2 4:56:46,2024/1/2 8:51:26
person_c,c,test330,yellow,3,329,1.70382E+12,1.70383E+12,Wait,2024/1/1 5:13:27,2024/1/1 5:38:44
person_c,c,test331,yellow,3,330,1.70382E+12,1.70383E+12,Wait,2024/1/1 9:56:18,2024/1/1 13:00:42
person_c,c,test332,yellow,3,331,1.70382E+12,1.70383E+12,Wait,2024/1/2 0:55:16,2024/1/2 5:16:11
person_c,c,test333,yellow,3,332,1.70382E+12,1.70383E+12,Wait,2023/12/31 16:50:51,2023/12/31 17:39:06
person_c,c,test334,yellow,3,333,1.70382E+12,1.70383E+12,Wait,2023/12/31 5:24:09,2023/12/31 7:23:03
person_c,c,test335,yellow,3,334,1.70382E+12,1.70383E+12,Wait,2024/1/1 8:02:54,2024/1/1 11:49:22
person_c,c,test336,yellow,3,335,1.70382E+12,1.70382E+12,Wait,2024/1/1 21:23:55,2024/1/2 0:52:25
person_c,c,test337,yellow,3,336,1.70382E+12,1.70383E+12,Wait,2023/12/31 12:35:00,2023/12/31 16:06:51
person_c,c,test338,yellow,3,337,1.70382E+12,1.70383E+12,Wait,2024/1/1 17:21:24,2024/1/1 19:44:29
person_c,c,test339,yellow,3,338,1.70382E+12,1.70383E+12,Wait,2024/1/1 4:10:44,2024/1/1 9:11:21
person_c,c,test340,yellow,3,339,1.70383E+12,1.70383E+12,Wait,2023/12/31 14:48:12,2023/12/31 20:45:01
person_c,c,test341,yellow,3,340,1.70383E+12,1.70383E+12,Wait,2023/12/31 3:29:21,2023/12/31 5:38:06
person_c,c,test342,yellow,3,341,1.70383E+12,1.70383E+12,Wait,2023/12/31 19:38:10,2023/12/31 22:20:11
person_c,c,test343,yellow,3,342,1.70383E+12,1.70384E+12,Wait,2024/1/2 1:45:44,2024/1/2 3:10:46
person_c,c,test344,yellow,3,343,1.70383E+12,1.70383E+12,Wait,2024/1/1 6:34:11,2024/1/1 10:10:16
person_c,c,test345,yellow,3,344,1.70383E+12,1.70384E+12,Wait,2023/12/31 14:42:27,2023/12/31 18:54:33
person_a,a,test346,green,1,345,1.70381E+12,1.70381E+12,Wait,2024/1/1 19:40:08,2024/1/2 0:20:49
person_a,d,test347,blue,1,346,1.70385E+12,1.70387E+12,Wait,2024/1/1 7:17:32,2024/1/1 9:43:49
person_a,a,test348,red,1,347,1.70381E+12,1.70382E+12,Fix,2024/1/2 1:39:49,2024/1/2 4:28:22
person_b,a,test349,pink,2,348,1.70381E+12,1.70381E+12,Wait,2024/1/2 2:34:54,2024/1/2 3:21:35
person_c,c,test350,yellow,3,349,1.70381E+12,1.70381E+12,Wait,2024/1/1 7:31:13,2024/1/1 11:07:14
person_a,a,test351,green,1,350,1.70381E+12,1.70381E+12,Wait,2023/12/30 20:37:33,2023/12/30 22:05:14
person_a,b,test352,blue,1,351,1.70385E+12,1.70387E+12,Wait,2024/1/2 5:40:40,2024/1/2 9:56:39
person_a,a,test353,red,1,352,1.70381E+12,1.70382E+12,Wait,2024/1/2 2:04:12,2024/1/2 4:32:20
person_b,b,test354,pink,2,353,1.70381E+12,1.70381E+12,Wait,2023/12/31 23:23:43,2024/1/1 0:47:24
person_c,c,test355,yellow,3,354,1.70381E+12,1.70381E+12,Wait,2024/1/1 21:29:23,2024/1/1 22:48:27
person_c,c,test356,yellow,3,355,1.70381E+12,1.70381E+12,Wait,2024/1/1 8:27:05,2024/1/1 11:21:51
person_c,c,test357,yellow,3,356,1.70381E+12,1.70381E+12,Wait,2024/1/1 7:03:49,2024/1/1 8:01:04
person_c,c,test358,yellow,3,357,1.70381E+12,1.70381E+12,Wait,2024/1/1 21:20:30,2024/1/1 23:01:10
person_c,c,test359,yellow,3,358,1.70381E+12,1.70381E+12,Wait,2024/1/2 3:33:37,2024/1/2 8:32:16
person_c,c,test360,yellow,3,359,1.70381E+12,1.70381E+12,Wait,2024/1/2 6:16:15,2024/1/2 9:03:54
person_c,c,test361,yellow,3,360,1.70381E+12,1.70382E+12,Wait,2023/12/30 17:17:22,2023/12/30 21:37:06
person_c,c,test362,yellow,3,361,1.70381E+12,1.70382E+12,Wait,2023/12/31 14:13:27,2023/12/31 18:25:07
person_c,c,test363,yellow,3,362,1.70381E+12,1.70382E+12,Wait,2023/12/31 8:07:44,2023/12/31 9:11:02
person_c,c,test364,yellow,3,363,1.70381E+12,1.70382E+12,Wait,2024/1/2 6:29:44,2024/1/2 9:11:43
person_c,c,test365,yellow,3,364,1.70381E+12,1.70382E+12,Wait,2024/1/1 0:39:16,2024/1/1 3:44:06
person_c,c,test366,yellow,3,365,1.70381E+12,1.70381E+12,Wait,2023/12/31 16:38:28,2023/12/31 18:52:57
person_c,c,test367,yellow,3,366,1.70381E+12,1.70382E+12,Fix,2023/12/31 13:32:03,2023/12/31 16:16:22
person_c,c,test368,yellow,3,367,1.70381E+12,1.70382E+12,Wait,2024/1/2 19:45:04,2024/1/2 23:23:15
person_c,c,test369,yellow,3,368,1.70381E+12,1.70382E+12,Wait,2024/1/1 20:07:30,2024/1/1 23:39:37
person_c,c,test370,yellow,3,369,1.70381E+12,1.70382E+12,Wait,2024/1/2 14:41:42,2024/1/2 19:23:41
person_c,c,test371,yellow,3,370,1.70382E+12,1.70382E+12,Wait,2024/1/1 11:01:36,2024/1/1 16:15:20
person_c,c,test372,yellow,3,371,1.70382E+12,1.70382E+12,Wait,2023/12/31 3:02:35,2023/12/31 8:23:56
person_c,c,test373,yellow,3,372,1.70382E+12,1.70382E+12,Wait,2024/1/2 2:44:21,2024/1/2 7:27:00
person_c,c,test374,yellow,3,373,1.70382E+12,1.70382E+12,Wait,2024/1/1 15:51:03,2024/1/1 18:08:14
person_c,c,test375,yellow,3,374,1.70382E+12,1.70382E+12,Wait,2024/1/3 19:30:27,2024/1/3 22:10:57
person_c,c,test376,yellow,3,375,1.70382E+12,1.70382E+12,Wait,2024/1/1 5:53:37,2024/1/1 8:30:50
person_c,c,test377,yellow,3,376,1.70382E+12,1.70382E+12,Wait,2023/12/31 10:54:58,2023/12/31 16:01:13
person_c,c,test378,yellow,3,377,1.70382E+12,1.70382E+12,Wait,2024/1/1 16:28:46,2024/1/1 19:54:59
person_c,c,test379,yellow,3,378,1.70382E+12,1.70382E+12,Wait,2024/1/2 11:14:51,2024/1/2 14:49:30
person_c,c,test380,yellow,3,379,1.70382E+12,1.70383E+12,Wait,2024/1/1 22:25:48,2024/1/2 4:16:07
person_c,c,test381,yellow,3,380,1.70382E+12,1.70383E+12,Wait,2024/1/1 16:07:35,2024/1/1 18:04:28
person_c,c,test382,yellow,3,381,1.70382E+12,1.70383E+12,Wait,2024/1/2 15:41:23,2024/1/2 21:11:28
person_c,c,test383,yellow,3,382,1.70382E+12,1.70383E+12,Wait,2024/1/1 7:28:15,2024/1/1 13:02:00
person_c,c,test384,yellow,3,383,1.70382E+12,1.70383E+12,Wait,2023/12/31 19:33:59,2023/12/31 20:11:03
person_c,c,test385,yellow,3,384,1.70382E+12,1.70383E+12,Wait,2024/1/1 21:39:31,2024/1/2 3:14:45
person_c,c,test386,yellow,3,385,1.70382E+12,1.70382E+12,Wait,2024/1/2 2:07:13,2024/1/2 5:37:47
person_c,c,test387,yellow,3,386,1.70382E+12,1.70383E+12,Wait,2024/1/1 0:59:00,2024/1/1 2:16:38
person_c,c,test388,yellow,3,387,1.70382E+12,1.70383E+12,Wait,2024/1/2 1:24:02,2024/1/2 2:53:28
person_c,c,test389,yellow,3,388,1.70382E+12,1.70383E+12,Wait,2024/1/1 15:39:25,2024/1/1 19:11:08
person_c,c,test390,yellow,3,389,1.70383E+12,1.70383E+12,Wait,2024/1/1 12:01:47,2024/1/1 16:59:54
person_c,c,test391,yellow,3,390,1.70383E+12,1.70383E+12,Wait,2023/12/31 15:31:57,2023/12/31 19:10:07
person_c,c,test392,yellow,3,391,1.70383E+12,1.70383E+12,Wait,2024/1/1 3:48:56,2024/1/1 4:23:24
person_c,c,test393,yellow,3,392,1.70383E+12,1.70384E+12,Wait,2024/1/2 16:35:21,2024/1/2 18:59:36
person_c,c,test394,yellow,3,393,1.70383E+12,1.70383E+12,Wait,2024/1/2 5:51:49,2024/1/2 9:58:57
person_c,c,test395,yellow,3,394,1.70383E+12,1.70384E+12,Wait,2024/1/1 2:21:44,2024/1/1 4:56:36
person_a,a,test396,green,1,395,1.70381E+12,1.70381E+12,Wait,2024/1/2 15:56:16,2024/1/2 16:12:29
person_a,d,test397,blue,1,396,1.70385E+12,1.70387E+12,Wait,2024/1/2 0:23:25,2024/1/2 3:14:21
person_a,a,test398,red,1,397,1.70381E+12,1.70382E+12,Fix,2024/1/2 19:31:13,2024/1/2 20:12:25
person_b,a,test399,pink,2,398,1.70381E+12,1.70381E+12,Wait,2024/1/2 8:03:21,2024/1/2 8:16:21
person_c,c,test400,yellow,3,399,1.70381E+12,1.70381E+12,Wait,2024/1/1 11:39:17,2024/1/1 17:08:23
person_a,a,test401,green,1,400,1.70381E+12,1.70381E+12,Wait,2023/12/31 11:04:57,2023/12/31 11:09:00
person_a,b,test402,blue,1,401,1.70385E+12,1.70387E+12,Wait,2024/1/3 1:34:36,2024/1/3 6:06:52
person_a,a,test403,red,1,402,1.70381E+12,1.70382E+12,Wait,2024/1/2 11:07:06,2024/1/2 16:11:56
person_b,b,test404,pink,2,403,1.70381E+12,1.70381E+12,Wait,2024/1/1 18:18:11,2024/1/1 18:42:17
person_c,c,test405,yellow,3,404,1.70381E+12,1.70381E+12,Wait,2024/1/2 17:27:45,2024/1/2 18:01:22
person_c,c,test406,yellow,3,405,1.70381E+12,1.70381E+12,Wait,2024/1/2 5:17:14,2024/1/2 9:36:04
person_c,c,test407,yellow,3,406,1.70381E+12,1.70381E+12,Wait,2024/1/1 13:48:56,2024/1/1 18:48:00
person_c,c,test408,yellow,3,407,1.70381E+12,1.70381E+12,Wait,2024/1/1 21:29:47,2024/1/2 0:18:42
person_c,c,test409,yellow,3,408,1.70381E+12,1.70381E+12,Wait,2024/1/2 18:23:40,2024/1/2 21:00:32
person_c,c,test410,yellow,3,409,1.70381E+12,1.70381E+12,Wait,2024/1/2 11:06:30,2024/1/2 11:36:31
person_c,c,test411,yellow,3,410,1.70381E+12,1.70382E+12,Wait,2023/12/31 11:20:59,2023/12/31 12:41:01
person_c,c,test412,yellow,3,411,1.70381E+12,1.70382E+12,Wait,2023/12/31 15:40:35,2023/12/31 20:39:25
person_c,c,test413,yellow,3,412,1.70381E+12,1.70382E+12,Wait,2023/12/31 14:28:12,2023/12/31 19:42:33
person_c,c,test414,yellow,3,413,1.70381E+12,1.70382E+12,Wait,2024/1/2 19:08:47,2024/1/2 23:20:22
person_c,c,test415,yellow,3,414,1.70381E+12,1.70382E+12,Wait,2024/1/1 17:56:00,2024/1/1 23:33:44
person_c,c,test416,yellow,3,415,1.70381E+12,1.70381E+12,Wait,2023/12/31 21:03:22,2023/12/31 23:57:24
person_c,c,test417,yellow,3,416,1.70381E+12,1.70382E+12,Fix,2024/1/1 8:29:30,2024/1/1 12:31:15
person_c,c,test418,yellow,3,417,1.70381E+12,1.70382E+12,Wait,2024/1/3 4:10:09,2024/1/3 9:56:25
person_c,c,test419,yellow,3,418,1.70381E+12,1.70382E+12,Wait,2024/1/1 22:52:13,2024/1/2 2:12:13
person_c,c,test420,yellow,3,419,1.70381E+12,1.70382E+12,Wait,2024/1/3 13:35:31,2024/1/3 19:31:17
person_c,c,test421,yellow,3,420,1.70382E+12,1.70382E+12,Wait,2024/1/1 12:09:11,2024/1/1 13:49:25
person_c,c,test422,yellow,3,421,1.70382E+12,1.70382E+12,Wait,2024/1/1 1:17:51,2024/1/1 2:31:57
person_c,c,test423,yellow,3,422,1.70382E+12,1.70382E+12,Wait,2024/1/3 0:01:44,2024/1/3 3:32:08
person_c,c,test424,yellow,3,423,1.70382E+12,1.70382E+12,Wait,2024/1/2 12:01:15,2024/1/2 14:18:42
person_c,c,test425,yellow,3,424,1.70382E+12,1.70382E+12,Wait,2024/1/4 10:52:25,2024/1/4 13:40:57
person_c,c,test426,yellow,3,425,1.70382E+12,1.70382E+12,Wait,2024/1/1 12:59:19,2024/1/1 18:35:23
person_c,c,test427,yellow,3,426,1.70382E+12,1.70382E+12,Wait,2023/12/31 16:14:09,2023/12/31 20:09:50
person_c,c,test428,yellow,3,427,1.70382E+12,1.70382E+12,Wait,2024/1/2 8:37:11,2024/1/2 13:58:40
person_c,c,test429,yellow,3,428,1.70382E+12,1.70382E+12,Wait,2024/1/2 13:34:07,2024/1/2 14:57:25
person_c,c,test430,yellow,3,429,1.70382E+12,1.70383E+12,Wait,2024/1/2 21:52:32,2024/1/3 1:44:27
person_c,c,test431,yellow,3,430,1.70382E+12,1.70383E+12,Wait,2024/1/2 14:46:32,2024/1/2 16:41:58
person_c,c,test432,yellow,3,431,1.70382E+12,1.70383E+12,Wait,2024/1/2 22:24:18,2024/1/2 23:32:48
person_c,c,test433,yellow,3,432,1.70382E+12,1.70383E+12,Wait,2024/1/1 22:22:56,2024/1/1 23:02:00
person_c,c,test434,yellow,3,433,1.70382E+12,1.70383E+12,Wait,2024/1/1 1:28:16,2024/1/1 7:01:23
person_c,c,test435,yellow,3,434,1.70382E+12,1.70383E+12,Wait,2024/1/2 18:16:35,2024/1/2 23:34:19
person_c,c,test436,yellow,3,435,1.70382E+12,1.70382E+12,Wait,2024/1/2 17:51:26,2024/1/2 23:34:25
person_c,c,test437,yellow,3,436,1.70382E+12,1.70383E+12,Wait,2024/1/1 5:11:50,2024/1/1 10:51:44
person_c,c,test438,yellow,3,437,1.70382E+12,1.70383E+12,Wait,2024/1/2 14:39:11,2024/1/2 15:37:42
